# t K U E
0.486 5.00002 0.000177584 5.00019
0.487 5.00002 0.000177522 5.00019
0.488 5.00002 0.00017746 5.00019
0.489 5.00002 0.000177397 5.00019
0.49 5.00002 0.000177335 5.00019
0.491 5.00002 0.000177272 5.00019
0.492 5.00002 0.00017721 5.00019
0.493 5.00002 0.000177147 5.00019
0.494 5.00002 0.000177084 5.00019
0.495 5.00002 0.000177021 5.00019
0.496 5.00002 0.000176958 5.00019
0.497 5.00002 0.000176895 5.00019
0.498 5.00002 0.000176832 5.00019
0.499 5.00002 0.000176768 5.00019
0.5 5.00002 0.000176705 5.00019
0.501 5.00002 0.000176641 5.00019
0.502 5.00002 0.000176578 5.00019
0.503 5.00002 0.000176514 5.00019
0.504 5.00002 0.00017645 5.00019
0.505 5.00002 0.000176386 5.00019
0.506 5.00002 0.000176322 5.00019
0.507 5.00002 0.000176258 5.00019
0.508 5.00002 0.000176194 5.00019
0.509 5.00002 0.000176129 5.00019
0.51 5.00002 0.000176065 5.00019
0.511 5.00002 0.000176 5.00019
0.512 5.00002 0.000175935 5.00019
0.513 5.00002 0.000175871 5.00019
0.514 5.00002 0.000175806 5.00019
0.515 5.00002 0.000175741 5.00019
0.516 5.00002 0.000175676 5.00019
0.517 5.00002 0.000175611 5.00019
0.518 5.00002 0.000175545 5.00019
0.519 5.00002 0.00017548 5.00019
0.52 5.00002 0.000175414 5.00019
0.521 5.00002 0.000175349 5.00019
0.522 5.00002 0.000175283 5.00019
0.523 5.00002 0.000175217 5.00019
0.524 5.00002 0.000175152 5.00019
0.525 5.00002 0.000175086 5.00019
0.526 5.00002 0.00017502 5.00019
0.527 5.00002 0.000174953 5.00019
0.528 5.00002 0.000174887 5.00019
0.529 5.00002 0.000174821 5.00019
0.53 5.00002 0.000174754 5.00019
0.531 5.00002 0.000174688 5.00019
0.532 5.00002 0.000174621 5.00019
0.533 5.00002 0.000174554 5.00019
0.534 5.00002 0.000174488 5.00019
0.535 5.00002 0.000174421 5.00019
0.536 5.00002 0.000174354 5.00019
0.537 5.00002 0.000174287 5.00019
0.538 5.00002 0.000174219 5.00019
0.539 5.00002 0.000174152 5.00019
0.54 5.00002 0.000174085 5.00019
0.541 5.00002 0.000174017 5.00019
0.542 5.00002 0.000173949 5.00019
0.543 5.00002 0.000173882 5.00019
0.544 5.00002 0.000173814 5.00019
0.545 5.00002 0.000173746 5.00019
0.546 5.00002 0.000173678 5.00019
0.547 5.00002 0.00017361 5.00019
0.548 5.00002 0.000173542 5.00019
0.549 5.00002 0.000173474 5.00019
0.55 5.00002 0.000173405 5.00019
0.551 5.00002 0.000173337 5.00019
0.552 5.00002 0.000173268 5.00019
0.553 5.00002 0.0001732 5.00019
0.554 5.00002 0.000173131 5.00019
0.555 5.00002 0.000173062 5.00019
0.556 5.00002 0.000172993 5.00019
