# t K U E
5.317 5.00019 8.49632e-07 5.00019
5.318 5.00019 8.52379e-07 5.00019
5.319 5.00019 8.55134e-07 5.00019
5.32 5.00019 8.57896e-07 5.00019
5.321 5.00019 8.60665e-07 5.00019
5.322 5.00019 8.63442e-07 5.00019
5.323 5.00019 8.66226e-07 5.00019
5.324 5.00019 8.69018e-07 5.00019
5.325 5.00019 8.71818e-07 5.00019
5.326 5.00019 8.74625e-07 5.00019
5.327 5.00019 8.7744e-07 5.00019
5.328 5.00019 8.80262e-07 5.00019
5.329 5.00019 8.83092e-07 5.00019
5.33 5.00019 8.8593e-07 5.00019
5.331 5.00019 8.88775e-07 5.00019
5.332 5.00019 8.91628e-07 5.00019
5.333 5.00019 8.94489e-07 5.00019
5.334 5.00019 8.97357e-07 5.00019
5.335 5.00019 9.00233e-07 5.00019
5.336 5.00019 9.03116e-07 5.00019
5.337 5.00019 9.06008e-07 5.00019
5.338 5.00019 9.08907e-07 5.00019
5.339 5.00019 9.11814e-07 5.00019
5.34 5.00019 9.14728e-07 5.00019
5.341 5.00019 9.1765e-07 5.00019
5.342 5.00019 9.2058e-07 5.00019
5.343 5.00019 9.23518e-07 5.00019
5.344 5.00019 9.26464e-07 5.00019
5.345 5.00019 9.29417e-07 5.00019
5.346 5.00019 9.32379e-07 5.00019
5.347 5.00019 9.35348e-07 5.00019
5.348 5.00019 9.38325e-07 5.00019
5.349 5.00019 9.41309e-07 5.00019
5.35 5.00019 9.44302e-07 5.00019
5.351 5.00019 9.47303e-07 5.00019
5.352 5.00019 9.50311e-07 5.00019
5.353 5.00019 9.53327e-07 5.00019
5.354 5.00019 9.56351e-07 5.00019
5.355 5.00019 9.59384e-07 5.00019
5.356 5.00019 9.62424e-07 5.00019
5.357 5.00019 9.65471e-07 5.00019
5.358 5.00019 9.68527e-07 5.00019
5.359 5.00019 9.71591e-07 5.00019
5.36 5.00019 9.74663e-07 5.00019
5.361 5.00019 9.77743e-07 5.00019
5.362 5.00019 9.80831e-07 5.00019
5.363 5.00019 9.83926e-07 5.00019
5.364 5.00019 9.8703e-07 5.00019
5.365 5.00019 9.90142e-07 5.00019
5.366 5.00019 9.93262e-07 5.00019
5.367 5.00019 9.9639e-07 5.00019
5.368 5.00019 9.99526e-07 5.00019
5.369 5.00019 1.00267e-06 5.00019
5.37 5.00019 1.00582e-06 5.00019
5.371 5.00019 1.00898e-06 5.00019
5.372 5.00019 1.01215e-06 5.00019
5.373 5.00019 1.01533e-06 5.00019
5.374 5.00019 1.01851e-06 5.00019
5.375 5.00019 1.0217e-06 5.00019
5.376 5.00019 1.0249e-06 5.00019
5.377 5.00019 1.02811e-06 5.00019
5.378 5.00019 1.03133e-06 5.00019
5.379 5.00019 1.03456e-06 5.00019
5.38 5.00019 1.03779e-06 5.00019
5.381 5.00019 1.04103e-06 5.00019
5.382 5.00019 1.04428e-06 5.00019
5.383 5.00019 1.04754e-06 5.00019
5.384 5.00019 1.0508e-06 5.00019
5.385 5.00019 1.05408e-06 5.00019
5.386 5.00019 1.05736e-06 5.00019
5.387 5.00019 1.06065e-06 5.00019
5.388 5.00019 1.06395e-06 5.00019
5.389 5.00019 1.06726e-06 5.00019
5.39 5.00019 1.07058e-06 5.00019
5.391 5.00019 1.0739e-06 5.00019
5.392 5.00019 1.07723e-06 5.00019
5.393 5.00019 1.08057e-06 5.00019
5.394 5.00019 1.08392e-06 5.00019
5.395 5.00019 1.08728e-06 5.00019
5.396 5.00019 1.09064e-06 5.00019
5.397 5.00019 1.09402e-06 5.00019
5.398 5.00019 1.0974e-06 5.00019
5.399 5.00019 1.10079e-06 5.00019
5.4 5.00019 1.10419e-06 5.00019
5.401 5.00019 1.1076e-06 5.00019
5.402 5.00019 1.11101e-06 5.00019
5.403 5.00019 1.11444e-06 5.00019
5.404 5.00019 1.11787e-06 5.00019
5.405 5.00019 1.12131e-06 5.00019
5.406 5.00019 1.12476e-06 5.00019
5.407 5.00019 1.12822e-06 5.00019
5.408 5.00019 1.13168e-06 5.00019
5.409 5.00019 1.13516e-06 5.00019
5.41 5.00019 1.13864e-06 5.00019
5.411 5.00019 1.14213e-06 5.00019
5.412 5.00019 1.14563e-06 5.00019
5.413 5.00019 1.14914e-06 5.00019
5.414 5.00019 1.15266e-06 5.00019
5.415 5.00019 1.15618e-06 5.00019
5.416 5.00019 1.15971e-06 5.00019
5.417 5.00019 1.16326e-06 5.00019
5.418 5.00019 1.16681e-06 5.00019
5.419 5.00019 1.17037e-06 5.00019
5.42 5.00019 1.17393e-06 5.00019
5.421 5.00019 1.17751e-06 5.00019
5.422 5.00019 1.1811e-06 5.00019
5.423 5.00019 1.18469e-06 5.00019
5.424 5.00019 1.18829e-06 5.00019
5.425 5.00019 1.1919e-06 5.00019
5.426 5.00019 1.19552e-06 5.00019
5.427 5.00019 1.19915e-06 5.00019
5.428 5.00019 1.20278e-06 5.00019
5.429 5.00019 1.20643e-06 5.00019
5.43 5.00019 1.21008e-06 5.00019
5.431 5.00019 1.21374e-06 5.00019
5.432 5.00019 1.21741e-06 5.00019
5.433 5.00019 1.22109e-06 5.00019
5.434 5.00019 1.22478e-06 5.00019
5.435 5.00019 1.22848e-06 5.00019
5.436 5.00019 1.23218e-06 5.00019
5.437 5.00019 1.2359e-06 5.00019
5.438 5.00019 1.23962e-06 5.00019
5.439 5.00019 1.24335e-06 5.00019
5.44 5.00019 1.24709e-06 5.00019
5.441 5.00019 1.25084e-06 5.00019
5.442 5.00019 1.25459e-06 5.00019
5.443 5.00019 1.25836e-06 5.00019
5.444 5.00019 1.26213e-06 5.00019
5.445 5.00019 1.26592e-06 5.00019
5.446 5.00019 1.26971e-06 5.00019
5.447 5.00019 1.27351e-06 5.00019
5.448 5.00019 1.27732e-06 5.00019
5.449 5.00019 1.28114e-06 5.00019
5.45 5.00019 1.28496e-06 5.00019
5.451 5.00019 1.2888e-06 5.00019
5.452 5.00019 1.29264e-06 5.00019
5.453 5.00019 1.29649e-06 5.00019
5.454 5.00019 1.30035e-06 5.00019
5.455 5.00019 1.30422e-06 5.00019
5.456 5.00019 1.3081e-06 5.00019
5.457 5.00019 1.31199e-06 5.00019
5.458 5.00019 1.31589e-06 5.00019
5.459 5.00019 1.31979e-06 5.00019
5.46 5.00019 1.3237e-06 5.00019
5.461 5.00019 1.32763e-06 5.00019
5.462 5.00019 1.33156e-06 5.00019
5.463 5.00019 1.3355e-06 5.00019
5.464 5.00019 1.33945e-06 5.00019
5.465 5.00019 1.3434e-06 5.00019
5.466 5.00019 1.34737e-06 5.00019
5.467 5.00019 1.35134e-06 5.00019
5.468 5.00019 1.35533e-06 5.00019
5.469 5.00019 1.35932e-06 5.00019
5.47 5.00019 1.36332e-06 5.00019
5.471 5.00019 1.36733e-06 5.00019
5.472 5.00019 1.37135e-06 5.00019
5.473 5.00019 1.37538e-06 5.00019
5.474 5.00019 1.37942e-06 5.00019
5.475 5.00019 1.38346e-06 5.00019
5.476 5.00019 1.38751e-06 5.00019
5.477 5.00019 1.39158e-06 5.00019
5.478 5.00019 1.39565e-06 5.00019
5.479 5.00019 1.39973e-06 5.00019
5.48 5.00019 1.40382e-06 5.00019
5.481 5.00019 1.40792e-06 5.00019
5.482 5.00019 1.41202e-06 5.00019
5.483 5.00019 1.41614e-06 5.00019
5.484 5.00019 1.42026e-06 5.00019
5.485 5.00019 1.4244e-06 5.00019
5.486 5.00019 1.42854e-06 5.00019
5.487 5.00019 1.43269e-06 5.00019
5.488 5.00019 1.43685e-06 5.00019
5.489 5.00019 1.44102e-06 5.00019
5.49 5.00019 1.44519e-06 5.00019
5.491 5.00019 1.44938e-06 5.00019
5.492 5.00019 1.45358e-06 5.00019
5.493 5.00019 1.45778e-06 5.00019
5.494 5.00019 1.46199e-06 5.00019
5.495 5.00019 1.46621e-06 5.00019
5.496 5.00019 1.47044e-06 5.00019
5.497 5.00019 1.47468e-06 5.00019
5.498 5.00019 1.47893e-06 5.00019
5.499 5.00019 1.48319e-06 5.00019
5.5 5.00019 1.48745e-06 5.00019
5.501 5.00019 1.49173e-06 5.00019
5.502 5.00019 1.49601e-06 5.00019
5.503 5.00019 1.5003e-06 5.00019
5.504 5.00019 1.5046e-06 5.00019
5.505 5.00019 1.50891e-06 5.00019
5.506 5.00019 1.51323e-06 5.00019
5.507 5.00019 1.51756e-06 5.00019
5.508 5.00019 1.5219e-06 5.00019
5.509 5.00019 1.52624e-06 5.00019
5.51 5.00019 1.53059e-06 5.00019
5.511 5.00019 1.53496e-06 5.00019
5.512 5.00019 1.53933e-06 5.00019
5.513 5.00019 1.54371e-06 5.00019
5.514 5.00019 1.5481e-06 5.00019
5.515 5.00019 1.5525e-06 5.00019
5.516 5.00019 1.5569e-06 5.00019
5.517 5.00019 1.56132e-06 5.00019
5.518 5.00019 1.56574e-06 5.00019
5.519 5.00019 1.57018e-06 5.00019
5.52 5.00019 1.57462e-06 5.00019
5.521 5.00019 1.57907e-06 5.00019
5.522 5.00019 1.58353e-06 5.00019
5.523 5.00019 1.588e-06 5.00019
5.524 5.00019 1.59247e-06 5.00019
5.525 5.00019 1.59696e-06 5.00019
5.526 5.00019 1.60145e-06 5.00019
5.527 5.00019 1.60596e-06 5.00019
5.528 5.00019 1.61047e-06 5.00019
5.529 5.00019 1.61499e-06 5.00019
5.53 5.00019 1.61952e-06 5.00019
5.531 5.00019 1.62406e-06 5.00019
5.532 5.00019 1.6286e-06 5.00019
5.533 5.00019 1.63316e-06 5.00019
5.534 5.00019 1.63773e-06 5.00019
5.535 5.00019 1.6423e-06 5.00019
5.536 5.00019 1.64688e-06 5.00019
5.537 5.00019 1.65147e-06 5.00019
5.538 5.00019 1.65607e-06 5.00019
5.539 5.00019 1.66068e-06 5.00019
5.54 5.00019 1.6653e-06 5.00019
5.541 5.00019 1.66992e-06 5.00019
5.542 5.00019 1.67456e-06 5.00019
5.543 5.00019 1.6792e-06 5.00019
5.544 5.00019 1.68385e-06 5.00019
5.545 5.00019 1.68851e-06 5.00019
5.546 5.00019 1.69318e-06 5.00019
5.547 5.00019 1.69786e-06 5.00019
5.548 5.00019 1.70255e-06 5.00019
5.549 5.00019 1.70724e-06 5.00019
5.55 5.00019 1.71195e-06 5.00019
5.551 5.00019 1.71666e-06 5.00019
5.552 5.00019 1.72138e-06 5.00019
5.553 5.00019 1.72611e-06 5.00019
5.554 5.00019 1.73085e-06 5.00019
5.555 5.00019 1.7356e-06 5.00019
5.556 5.00019 1.74035e-06 5.00019
5.557 5.00019 1.74512e-06 5.00019
5.558 5.00019 1.74989e-06 5.00019
5.559 5.00019 1.75467e-06 5.00019
5.56 5.00019 1.75946e-06 5.00019
5.561 5.00019 1.76426e-06 5.00019
5.562 5.00019 1.76907e-06 5.00019
5.563 5.00019 1.77388e-06 5.00019
5.564 5.00019 1.77871e-06 5.00019
5.565 5.00019 1.78354e-06 5.00019
5.566 5.00019 1.78838e-06 5.00019
5.567 5.00019 1.79323e-06 5.00019
5.568 5.00019 1.79809e-06 5.00019
5.569 5.00019 1.80296e-06 5.00019
5.57 5.00019 1.80783e-06 5.00019
5.571 5.00019 1.81272e-06 5.00019
5.572 5.00019 1.81761e-06 5.00019
5.573 5.00019 1.82251e-06 5.00019
5.574 5.00019 1.82742e-06 5.00019
5.575 5.00019 1.83234e-06 5.00019
5.576 5.00019 1.83726e-06 5.00019
5.577 5.00019 1.8422e-06 5.00019
5.578 5.00019 1.84714e-06 5.00019
5.579 5.00019 1.85209e-06 5.00019
5.58 5.00019 1.85705e-06 5.00019
5.581 5.00019 1.86202e-06 5.00019
5.582 5.00019 1.867e-06 5.00019
5.583 5.00019 1.87199e-06 5.00019
5.584 5.00019 1.87698e-06 5.00019
5.585 5.00019 1.88198e-06 5.00019
5.586 5.00019 1.88699e-06 5.00019
5.587 5.00019 1.89201e-06 5.00019
5.588 5.00019 1.89704e-06 5.00019
5.589 5.00019 1.90207e-06 5.00019
5.59 5.00019 1.90711e-06 5.00019
5.591 5.00019 1.91217e-06 5.00019
5.592 5.00019 1.91723e-06 5.00019
5.593 5.00019 1.92229e-06 5.00019
5.594 5.00019 1.92737e-06 5.00019
5.595 5.00019 1.93246e-06 5.00019
5.596 5.00019 1.93755e-06 5.00019
5.597 5.00019 1.94265e-06 5.00019
5.598 5.00019 1.94776e-06 5.00019
5.599 5.00019 1.95288e-06 5.00019
5.6 5.00019 1.958e-06 5.00019
5.601 5.00019 1.96314e-06 5.00019
5.602 5.00019 1.96828e-06 5.00019
5.603 5.00019 1.97343e-06 5.00019
5.604 5.00019 1.97858e-06 5.00019
5.605 5.00019 1.98375e-06 5.00019
5.606 5.00019 1.98892e-06 5.00019
5.607 5.00019 1.99411e-06 5.00019
5.608 5.00019 1.9993e-06 5.00019
5.609 5.00019 2.0045e-06 5.00019
5.61 5.00019 2.0097e-06 5.00019
5.611 5.00019 2.01492e-06 5.00019
5.612 5.00019 2.02014e-06 5.00019
5.613 5.00019 2.02537e-06 5.00019
5.614 5.00019 2.03061e-06 5.00019
5.615 5.00019 2.03585e-06 5.00019
5.616 5.00019 2.0411e-06 5.00019
5.617 5.00019 2.04637e-06 5.00019
5.618 5.00019 2.05164e-06 5.00019
5.619 5.00019 2.05691e-06 5.00019
5.62 5.00019 2.0622e-06 5.00019
5.621 5.00019 2.06749e-06 5.00019
5.622 5.00019 2.07279e-06 5.00019
5.623 5.00019 2.0781e-06 5.00019
5.624 5.00019 2.08342e-06 5.00019
5.625 5.00019 2.08874e-06 5.00019
5.626 5.00019 2.09407e-06 5.00019
5.627 5.00019 2.09941e-06 5.00019
5.628 5.00019 2.10476e-06 5.00019
5.629 5.00019 2.11011e-06 5.00019
5.63 5.00019 2.11548e-06 5.00019
5.631 5.00019 2.12085e-06 5.00019
5.632 5.00019 2.12622e-06 5.00019
5.633 5.00019 2.13161e-06 5.00019
5.634 5.00019 2.137e-06 5.00019
5.635 5.00019 2.1424e-06 5.00019
5.636 5.00019 2.14781e-06 5.00019
5.637 5.00019 2.15323e-06 5.00019
5.638 5.00019 2.15865e-06 5.00019
5.639 5.00019 2.16408e-06 5.00019
5.64 5.00019 2.16952e-06 5.00019
5.641 5.00019 2.17496e-06 5.00019
5.642 5.00019 2.18041e-06 5.00019
5.643 5.00019 2.18587e-06 5.00019
5.644 5.00019 2.19134e-06 5.00019
5.645 5.00019 2.19682e-06 5.00019
5.646 5.00019 2.2023e-06 5.00019
5.647 5.00019 2.20779e-06 5.00019
5.648 5.00019 2.21328e-06 5.00019
5.649 5.00019 2.21879e-06 5.00019
5.65 5.00019 2.2243e-06 5.00019
5.651 5.00019 2.22982e-06 5.00019
5.652 5.00019 2.23534e-06 5.00019
5.653 5.00019 2.24087e-06 5.00019
5.654 5.00019 2.24641e-06 5.00019
5.655 5.00019 2.25196e-06 5.00019
5.656 5.00019 2.25751e-06 5.00019
5.657 5.00019 2.26307e-06 5.00019
5.658 5.00019 2.26864e-06 5.00019
5.659 5.00019 2.27422e-06 5.00019
5.66 5.00019 2.2798e-06 5.00019
5.661 5.00019 2.28539e-06 5.00019
5.662 5.00019 2.29098e-06 5.00019
5.663 5.00019 2.29659e-06 5.00019
5.664 5.00019 2.30219e-06 5.00019
5.665 5.00019 2.30781e-06 5.00019
5.666 5.00019 2.31343e-06 5.00019
5.667 5.00019 2.31906e-06 5.00019
5.668 5.00019 2.3247e-06 5.00019
5.669 5.00019 2.33034e-06 5.00019
5.67 5.00019 2.33599e-06 5.00019
5.671 5.00019 2.34165e-06 5.00019
5.672 5.00019 2.34731e-06 5.00019
5.673 5.00019 2.35298e-06 5.00019
5.674 5.00019 2.35866e-06 5.00019
5.675 5.00019 2.36434e-06 5.00019
5.676 5.00019 2.37003e-06 5.00019
5.677 5.00019 2.37573e-06 5.00019
5.678 5.00019 2.38143e-06 5.00019
5.679 5.00019 2.38714e-06 5.00019
5.68 5.00019 2.39286e-06 5.00019
5.681 5.00019 2.39858e-06 5.00019
5.682 5.00019 2.40431e-06 5.00019
5.683 5.00019 2.41004e-06 5.00019
5.684 5.00019 2.41578e-06 5.00019
5.685 5.00019 2.42153e-06 5.00019
5.686 5.00019 2.42729e-06 5.00019
5.687 5.00019 2.43305e-06 5.00019
5.688 5.00019 2.43881e-06 5.00019
5.689 5.00019 2.44458e-06 5.00019
5.69 5.00019 2.45036e-06 5.00019
5.691 5.00019 2.45615e-06 5.00019
5.692 5.00019 2.46194e-06 5.00019
5.693 5.00019 2.46774e-06 5.00019
5.694 5.00019 2.47354e-06 5.00019
5.695 5.00019 2.47935e-06 5.00019
5.696 5.00019 2.48516e-06 5.00019
5.697 5.00019 2.49098e-06 5.00019
5.698 5.00019 2.49681e-06 5.00019
5.699 5.00019 2.50264e-06 5.00019
5.7 5.00019 2.50848e-06 5.00019
5.701 5.00019 2.51432e-06 5.00019
5.702 5.00019 2.52017e-06 5.00019
5.703 5.00019 2.52603e-06 5.00019
5.704 5.00019 2.53189e-06 5.00019
5.705 5.00019 2.53776e-06 5.00019
5.706 5.00019 2.54363e-06 5.00019
5.707 5.00019 2.54951e-06 5.00019
5.708 5.00019 2.55539e-06 5.00019
5.709 5.00019 2.56128e-06 5.00019
5.71 5.00019 2.56717e-06 5.00019
5.711 5.00019 2.57307e-06 5.00019
5.712 5.00019 2.57898e-06 5.00019
5.713 5.00019 2.58489e-06 5.00019
5.714 5.00019 2.59081e-06 5.00019
5.715 5.00019 2.59673e-06 5.00019
5.716 5.00019 2.60265e-06 5.00019
5.717 5.00019 2.60859e-06 5.00019
5.718 5.00019 2.61452e-06 5.00019
5.719 5.00019 2.62047e-06 5.00019
5.72 5.00019 2.62641e-06 5.00019
5.721 5.00019 2.63237e-06 5.00019
5.722 5.00019 2.63832e-06 5.00019
5.723 5.00019 2.64429e-06 5.00019
5.724 5.00019 2.65025e-06 5.00019
5.725 5.00019 2.65623e-06 5.00019
5.726 5.00019 2.6622e-06 5.00019
5.727 5.00019 2.66819e-06 5.00019
5.728 5.00019 2.67417e-06 5.00019
5.729 5.00019 2.68017e-06 5.00019
5.73 5.00019 2.68616e-06 5.00019
5.731 5.00019 2.69216e-06 5.00019
5.732 5.00019 2.69817e-06 5.00019
5.733 5.00019 2.70418e-06 5.00019
5.734 5.00019 2.7102e-06 5.00019
5.735 5.00019 2.71622e-06 5.00019
5.736 5.00019 2.72224e-06 5.00019
5.737 5.00019 2.72827e-06 5.00019
5.738 5.00019 2.7343e-06 5.00019
5.739 5.00019 2.74034e-06 5.00019
5.74 5.00019 2.74638e-06 5.00019
5.741 5.00019 2.75243e-06 5.00019
5.742 5.00019 2.75848e-06 5.00019
5.743 5.00019 2.76454e-06 5.00019
5.744 5.00019 2.7706e-06 5.00019
5.745 5.00019 2.77666e-06 5.00019
5.746 5.00019 2.78273e-06 5.00019
5.747 5.00019 2.7888e-06 5.00019
5.748 5.00019 2.79487e-06 5.00019
5.749 5.00019 2.80095e-06 5.00019
5.75 5.00019 2.80704e-06 5.00019
5.751 5.00019 2.81312e-06 5.00019
5.752 5.00019 2.81922e-06 5.00019
5.753 5.00019 2.82531e-06 5.00019
5.754 5.00019 2.83141e-06 5.00019
5.755 5.00019 2.83751e-06 5.00019
5.756 5.00019 2.84362e-06 5.00019
5.757 5.00019 2.84973e-06 5.00019
5.758 5.00019 2.85584e-06 5.00019
5.759 5.00019 2.86196e-06 5.00019
5.76 5.00019 2.86808e-06 5.00019
5.761 5.00019 2.8742e-06 5.00019
5.762 5.00019 2.88033e-06 5.00019
5.763 5.00019 2.88646e-06 5.00019
5.764 5.00019 2.8926e-06 5.00019
5.765 5.00019 2.89873e-06 5.00019
5.766 5.00019 2.90487e-06 5.00019
5.767 5.00019 2.91102e-06 5.00019
5.768 5.00019 2.91717e-06 5.00019
5.769 5.00019 2.92332e-06 5.00019
5.77 5.00019 2.92947e-06 5.00019
5.771 5.00019 2.93563e-06 5.00019
5.772 5.00019 2.94178e-06 5.00019
5.773 5.00019 2.94795e-06 5.00019
5.774 5.00019 2.95411e-06 5.00019
5.775 5.00019 2.96028e-06 5.00019
5.776 5.00019 2.96645e-06 5.00019
5.777 5.00019 2.97262e-06 5.00019
5.778 5.00019 2.9788e-06 5.00019
5.779 5.00019 2.98498e-06 5.00019
5.78 5.00019 2.99116e-06 5.00019
5.781 5.00019 2.99734e-06 5.00019
5.782 5.00019 3.00353e-06 5.00019
5.783 5.00019 3.00972e-06 5.00019
5.784 5.00019 3.01591e-06 5.00019
5.785 5.00019 3.0221e-06 5.00019
5.786 5.00019 3.0283e-06 5.00019
5.787 5.00019 3.0345e-06 5.00019
5.788 5.00019 3.0407e-06 5.00019
5.789 5.00019 3.0469e-06 5.00019
5.79 5.00019 3.0531e-06 5.00019
5.791 5.00019 3.05931e-06 5.00019
5.792 5.00019 3.06552e-06 5.00019
5.793 5.00019 3.07173e-06 5.00019
5.794 5.00019 3.07794e-06 5.00019
5.795 5.00019 3.08415e-06 5.00019
5.796 5.00019 3.09037e-06 5.00019
5.797 5.00019 3.09659e-06 5.00019
5.798 5.00019 3.10281e-06 5.00019
5.799 5.00019 3.10903e-06 5.00019
5.8 5.00019 3.11525e-06 5.00019
5.801 5.00019 3.12148e-06 5.00019
5.802 5.00019 3.1277e-06 5.00019
5.803 5.00019 3.13393e-06 5.00019
5.804 5.00019 3.14016e-06 5.00019
5.805 5.00019 3.14639e-06 5.00019
5.806 5.00019 3.15262e-06 5.00019
5.807 5.00019 3.15885e-06 5.00019
5.808 5.00019 3.16508e-06 5.00019
5.809 5.00019 3.17132e-06 5.00019
5.81 5.00019 3.17755e-06 5.00019
5.811 5.00019 3.18379e-06 5.00019
5.812 5.00019 3.19003e-06 5.00019
5.813 5.00019 3.19626e-06 5.00019
5.814 5.00019 3.2025e-06 5.00019
5.815 5.00019 3.20874e-06 5.00019
5.816 5.00019 3.21498e-06 5.00019
5.817 5.00019 3.22122e-06 5.00019
5.818 5.00019 3.22747e-06 5.00019
5.819 5.00019 3.23371e-06 5.00019
5.82 5.00019 3.23995e-06 5.00019
5.821 5.00019 3.2462e-06 5.00019
5.822 5.00019 3.25244e-06 5.00019
5.823 5.00019 3.25868e-06 5.00019
5.824 5.00019 3.26493e-06 5.00019
5.825 5.00019 3.27117e-06 5.00019
5.826 5.00019 3.27742e-06 5.00019
5.827 5.00019 3.28366e-06 5.00019
5.828 5.00019 3.28991e-06 5.00019
5.829 5.00019 3.29615e-06 5.00019
5.83 5.00019 3.3024e-06 5.00019
5.831 5.00019 3.30864e-06 5.00019
5.832 5.00019 3.31489e-06 5.00019
5.833 5.00019 3.32113e-06 5.00019
5.834 5.00019 3.32738e-06 5.00019
5.835 5.00019 3.33362e-06 5.00019
5.836 5.00019 3.33986e-06 5.00019
5.837 5.00019 3.34611e-06 5.00019
5.838 5.00019 3.35235e-06 5.00019
5.839 5.00019 3.35859e-06 5.00019
5.84 5.00019 3.36483e-06 5.00019
5.841 5.00019 3.37107e-06 5.00019
5.842 5.00019 3.37731e-06 5.00019
5.843 5.00019 3.38355e-06 5.00019
5.844 5.00019 3.38979e-06 5.00019
5.845 5.00019 3.39603e-06 5.00019
5.846 5.00019 3.40226e-06 5.00019
5.847 5.00019 3.4085e-06 5.00019
5.848 5.00019 3.41473e-06 5.00019
5.849 5.00019 3.42097e-06 5.00019
5.85 5.00019 3.4272e-06 5.00019
5.851 5.00019 3.43343e-06 5.00019
5.852 5.00019 3.43966e-06 5.00019
5.853 5.00019 3.44589e-06 5.00019
5.854 5.00019 3.45211e-06 5.00019
5.855 5.00019 3.45834e-06 5.00019
5.856 5.00019 3.46456e-06 5.00019
5.857 5.00019 3.47078e-06 5.00019
5.858 5.00019 3.477e-06 5.00019
5.859 5.00019 3.48322e-06 5.00019
5.86 5.00019 3.48943e-06 5.00019
5.861 5.00019 3.49565e-06 5.00019
5.862 5.00019 3.50186e-06 5.00019
5.863 5.00019 3.50807e-06 5.00019
5.864 5.00019 3.51428e-06 5.00019
5.865 5.00019 3.52049e-06 5.00019
5.866 5.00019 3.52669e-06 5.00019
5.867 5.00019 3.53289e-06 5.00019
5.868 5.00019 3.53909e-06 5.00019
5.869 5.00019 3.54529e-06 5.00019
5.87 5.00019 3.55148e-06 5.00019
5.871 5.00019 3.55767e-06 5.00019
5.872 5.00019 3.56386e-06 5.00019
5.873 5.00019 3.57005e-06 5.00019
5.874 5.00019 3.57623e-06 5.00019
5.875 5.00019 3.58242e-06 5.00019
5.876 5.00019 3.58859e-06 5.00019
5.877 5.00019 3.59477e-06 5.00019
5.878 5.00019 3.60094e-06 5.00019
5.879 5.00019 3.60711e-06 5.00019
5.88 5.00019 3.61328e-06 5.00019
5.881 5.00019 3.61944e-06 5.00019
5.882 5.00019 3.6256e-06 5.00019
5.883 5.00019 3.63176e-06 5.00019
5.884 5.00019 3.63791e-06 5.00019
5.885 5.00019 3.64406e-06 5.00019
5.886 5.00019 3.65021e-06 5.00019
5.887 5.00019 3.65635e-06 5.00019
5.888 5.00019 3.66249e-06 5.00019
5.889 5.00019 3.66863e-06 5.00019
5.89 5.00019 3.67476e-06 5.00019
5.891 5.00019 3.68089e-06 5.00019
5.892 5.00019 3.68701e-06 5.00019
5.893 5.00019 3.69313e-06 5.00019
5.894 5.00019 3.69925e-06 5.00019
5.895 5.00019 3.70536e-06 5.00019
5.896 5.00019 3.71147e-06 5.00019
5.897 5.00019 3.71757e-06 5.00019
5.898 5.00019 3.72367e-06 5.00019
5.899 5.00019 3.72977e-06 5.00019
5.9 5.00019 3.73586e-06 5.00019
5.901 5.00019 3.74194e-06 5.00019
5.902 5.00019 3.74803e-06 5.00019
5.903 5.00019 3.7541e-06 5.00019
5.904 5.00019 3.76018e-06 5.00019
5.905 5.00019 3.76624e-06 5.00019
5.906 5.00019 3.77231e-06 5.00019
5.907 5.00019 3.77837e-06 5.00019
5.908 5.00019 3.78442e-06 5.00019
5.909 5.00019 3.79047e-06 5.00019
5.91 5.00019 3.79651e-06 5.00019
5.911 5.00019 3.80255e-06 5.00019
5.912 5.00019 3.80858e-06 5.00019
5.913 5.00019 3.81461e-06 5.00019
5.914 5.00019 3.82063e-06 5.00019
5.915 5.00019 3.82665e-06 5.00019
5.916 5.00019 3.83266e-06 5.00019
5.917 5.00019 3.83867e-06 5.00019
5.918 5.00019 3.84467e-06 5.00019
5.919 5.00019 3.85066e-06 5.00019
5.92 5.00019 3.85665e-06 5.00019
5.921 5.00019 3.86264e-06 5.00019
5.922 5.00019 3.86861e-06 5.00019
5.923 5.00019 3.87459e-06 5.00019
5.924 5.00019 3.88055e-06 5.00019
5.925 5.00019 3.88651e-06 5.00019
5.926 5.00019 3.89246e-06 5.00019
5.927 5.00019 3.89841e-06 5.00019
5.928 5.00019 3.90435e-06 5.00019
5.929 5.00019 3.91029e-06 5.00019
5.93 5.00019 3.91621e-06 5.00019
5.931 5.00019 3.92214e-06 5.00019
5.932 5.00019 3.92805e-06 5.00019
5.933 5.00019 3.93396e-06 5.00019
5.934 5.00019 3.93986e-06 5.00019
5.935 5.00019 3.94576e-06 5.00019
5.936 5.00019 3.95164e-06 5.00019
5.937 5.00019 3.95752e-06 5.00019
5.938 5.00019 3.9634e-06 5.00019
5.939 5.00019 3.96927e-06 5.00019
5.94 5.00019 3.97513e-06 5.00019
5.941 5.00019 3.98098e-06 5.00019
5.942 5.00019 3.98682e-06 5.00019
5.943 5.00019 3.99266e-06 5.00019
5.944 5.00019 3.99849e-06 5.00019
5.945 5.00019 4.00432e-06 5.00019
5.946 5.00019 4.01013e-06 5.00019
5.947 5.00019 4.01594e-06 5.00019
5.948 5.00019 4.02174e-06 5.00019
5.949 5.00019 4.02754e-06 5.00019
5.95 5.00019 4.03332e-06 5.00019
5.951 5.00019 4.0391e-06 5.00019
5.952 5.00019 4.04487e-06 5.00019
